"subjAct" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()"
"10_LAYING" -0.968283685 -0.946454302068966 -0.95947148637931 -0.954531941896552 -0.966701156034483 -0.963045642431035 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.940301654482759 -0.940301654482759 -0.967556980689655 -0.927471165517241 -0.959632931551724 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.978904364137931 -0.968120692241379 -0.978582339137931 -0.96454456637931 -0.953453496551724 -0.975298797068965 -0.944304974655172 -0.965377553448276 -0.933701315344828 -0.960772875517241 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.453069737586207 -0.139297681034483 -0.031121624137931 0.073815064487931 0.015698997097069 0.00716689586275862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.956781819655172 -0.956781819655172 -0.976234435172414 -0.937590998793103 -0.970830848965517 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.14052022862069 0.200554088396552 0.317328874567241 -0.979014668793104 -0.968039173793103 -0.972592212931034 0.0485572099491379 0.0425942300482759 0.146112721943103 -0.953793912068965 -0.954670034482759 -0.969755777241379 0.0707575751344828 0.0713125646482759 0.157620505460345 -0.950848109137931 0.260388946262069 -0.968561121551724 0.212826187810345 -0.937692642586207 0.216535434472414 -0.960976821551724 0.202624700274138
"10_WALKING" -0.0422359532753623 -0.00950264588115942 -0.227655633003986 -0.959568029565217 -0.950116507753623 -0.910789982173913 -0.0223291303405797 -0.0606395085955797 -0.491034466934783 -0.348074969555797 -0.168069608023188 -0.185907533584058 -0.400938722971015 -0.531547240942029 -0.353173474528986 -0.100096063446928 -0.100096063446928 -0.0319992941905797 -0.270114682373333 -0.539052891449275 -0.048340764757971 -0.0848647379334783 -0.252827752894203 -0.0715180152768841 -0.0926749268268116 -0.549353740217391 -0.385740921688406 -0.114523505833333 -0.28390610174058 -0.28236376779058 -0.0841237619331159 -0.355583144666667 -0.577514764492754 0.277930534449275 -0.0169456207782609 -0.112657787084058 0.946043726304348 -0.0692531116376812 0.0403743683962101 0.0828482365123188 0.0136071276478261 -0.0237008615413043 -0.00529101099608696 -0.0933797365712536 0.0878025872481884 -0.118397821930435 -0.0460975438938406 -0.0557454022956522 0.0110629377676812 0.0110629377676812 -0.126219374773688 -0.0517187983449275 -0.458061565869565 -0.0319499771521739 0.00969035807898551 -0.304319297566667 -0.292017761769565 0.11079701105 0.0714876628202899 -0.0600291656478261 -0.0914942824468841 -0.432903852726812 -0.243553758824638 -0.265310096618188 -0.0852517490717391 -0.240184077666014 -0.287944117210145 -0.120396927146377 -0.164953699122899 -0.191958265037681 -0.108353968286232 -0.0319463588898551 0.144192909919565 -0.00119078042753623 0.0679727695522464 -0.334857760804348 0.00468015617816667 -0.535690798115942 0.103150390428986
"10_WALKING_DOWNSTAIRS" 0.295733547631579 0.00407915363157895 -0.183557562032895 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.223275806105263 -0.105020355562895 -0.318188417289474 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.416986139210526 -0.471650977631579 -0.227137389605263 0.156998205421053 0.156998205421053 0.110877231263158 -0.280382850552632 -0.494105756315789 0.324957743157895 -0.0633337717526316 -0.268686170263158 0.156912678626316 -0.153355802565789 -0.396147929736842 -0.339514358157895 -0.343237004473684 -0.1503916379 -0.0616742840815789 0.0380266696789474 -0.387780104447368 -0.544988519210526 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.939807421052632 -0.0646160768947368 0.0418715409263158 0.100959387447368 0.0107824902368421 0.000152617173684209 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 0.250843769394737 0.250843769394737 0.0507010228431579 -0.0238468037578947 -0.401854311315789 0.215665273157895 0.00904660360263158 -0.157728357742105 -0.321679050052632 0.0667192523289474 0.257067314407895 0.181419131002632 -0.119504295573684 -0.240679035428947 -0.236779781631579 -0.297763023710526 0.0189821663447368 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.177215651634211 -0.00555958745263158 -0.0448928718421053 0.220115703368421 0.164428829157895 0.156978047052632 0.125205953456842 -0.312347510289474 0.0774362595943947 -0.484196484736842 0.178773116957895
"10_WALKING_UPSTAIRS" -0.161591924234043 -0.00555287692765957 -0.0738744931340426 -0.959216072340425 -0.937039417446809 -0.864745838297872 -0.187220175510638 -0.177803083425532 -0.607520480212766 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.211537480214383 -0.211537480214383 -0.226010197889362 -0.113062673542979 -0.618272355319149 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.361437534680851 -0.334365043829787 -0.166969377765957 -0.67129056212766 0.267121853404255 -0.0143854920340426 -0.118180420834043 0.931861027446809 -0.0565670278723404 0.0227527702016383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.0266623294757447 -0.0266623294757447 -0.262038042446809 0.0438573846851064 -0.523462968510638 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.300390927148936 -0.0035449232893617 -0.289969419042553 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.230337514021277 -0.370854829787234 -0.328583308468085 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.235765046724681 -0.421428722680851 -0.135478697270213 -0.166866721574468 0.0879049622851064 -0.153553147382979 0.178734933145745 -0.265371689148936 -0.194447276040426 -0.600582998297872 0.158591030929787
"12_STANDING" -0.981243992459016 -0.923140254098361 -0.920684800114754 -0.985314210491803 -0.970482614590164 -0.939534099016393 -0.972440195081967 -0.953203115409836 -0.975556976885246 -0.883655251803279 -0.941469207540984 -0.950364757540984 -0.955415641803279 -0.971195487377049 -0.973689389672131 -0.935232945245902 -0.935232945245902 -0.962678857213115 -0.852271618032787 -0.961923171967213 -0.983647207377049 -0.922852028360656 -0.914189183770492 -0.975581439016393 -0.95666634442623 -0.978792832786885 -0.884385204098361 -0.938529853770492 -0.954335764426229 -0.939741929016393 -0.964145595245902 -0.850033171967213 -0.962909739016393 0.277405834918033 -0.0169002543196721 -0.105526999754098 0.957317821803279 -0.21886535557377 -0.0395382767304918 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.0300030427426229 -0.0700083750360656 0.074256819 -0.0976380412377049 -0.0409520826508197 -0.0482863736885246 -0.941459935081967 -0.941459935081967 -0.968790683278689 -0.888101372786885 -0.969289973606557 -0.976469472295082 -0.932775677704918 -0.947178200163934 0.0636237568327869 -0.0493281733262295 0.0798244568180328 -0.971971634098361 -0.95329178 -0.971122527868852 0.230672593114754 -0.174967084639344 0.0113820599131148 -0.890292711147541 -0.948251856721312 -0.95260195295082 -0.241064349721311 -0.143868272885738 -0.130538981132787 -0.945217802786885 0.0468988697540984 -0.960859009508197 0.176598692655738 -0.902356765573771 -0.261496565898361 -0.963059791967213 0.0162815453606557
"12_SITTING" -0.982568781960784 -0.92858124 -0.939661889019608 -0.985203642352941 -0.963641979215686 -0.956208629607843 -0.976494200784314 -0.964047461568627 -0.97911346627451 -0.974425351960784 -0.960497127647059 -0.951552533137255 -0.977329927254902 -0.979347830784314 -0.977138953921569 -0.947517100196078 -0.947517100196078 -0.972745892745098 -0.946769241568627 -0.978260535882353 -0.98399947745098 -0.926033975686275 -0.935916958235294 -0.977980349019608 -0.966538919607843 -0.981408871764706 -0.976339901372549 -0.959040695686274 -0.954769877647059 -0.950647188823529 -0.972951443333333 -0.948460978823529 -0.979256387058824 0.275007224901961 -0.0157892988523529 -0.106307228960784 0.926228975490196 0.0830509010823529 0.0885640696078431 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.952176621372549 -0.952176621372549 -0.974734489803922 -0.941907240784314 -0.980392337647059 -0.97966614372549 -0.942768016862745 -0.954626628823529 0.0326699716633333 0.00241516259019608 -0.0226159354313725 -0.977109887058824 -0.964236191372549 -0.975551564117647 0.138129939916471 -0.098733235372549 -0.0568306535470588 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.0625086985784314 -0.1941602972 -0.080845100272549 -0.955944253137255 0.00487835794117647 -0.971715268627451 0.255191492990196 -0.958511866666667 -0.111982191447059 -0.97848445372549 0.161268230154706
"12_LAYING" -0.95531868 -0.949072009333333 -0.9483338435 -0.936458309333333 -0.974396492666667 -0.9596439555 -0.969276283333333 -0.962639526833333 -0.970629308166667 -0.966090742 -0.953873893833333 -0.950157442166667 -0.9671982025 -0.965900370833333 -0.969953929666667 -0.936542686833333 -0.936542686833333 -0.962580915166667 -0.935725715833333 -0.962012018333333 -0.955207641833333 -0.9506400405 -0.948380833666667 -0.972820011166667 -0.964703656833333 -0.972713844666667 -0.969254585333333 -0.955343675666667 -0.956424382333333 -0.942133255166667 -0.961653004 -0.940373827666667 -0.961911612333333 0.260113433 -0.0175203917146667 -0.108160125666667 -0.3785920653 0.8033788345 0.2750431984 0.0854295393833333 0.00774408308 -0.0043714837772 -0.0146546807316667 -0.0835537350333333 0.14519184795 -0.0990402297166667 -0.0410675310833333 -0.0678909002816667 -0.9482046755 -0.9482046755 -0.969843834166667 -0.9308405935 -0.971067768833333 -0.956248487666667 -0.951265971 -0.954724801666667 -0.235607185033333 0.19137270056 0.171474000866667 -0.968742758833333 -0.963223332 -0.967149695166667 0.083907082125 -0.017661749435 0.0239504464626667 -0.9566538865 -0.95256172 -0.9456732415 0.010569757505 -0.0199866541433333 0.0419799361083333 -0.9438674399 0.0818083852738333 -0.962448418666667 0.15706511695 -0.9454970225 0.00220615496116666 -0.963949607166667 0.022700424095
"12_WALKING" -0.13231009487027 -0.0435087040486486 -0.424252501891892 -0.966389512635135 -0.949826761554054 -0.941364073648649 -0.129035219533784 -0.120033508623311 -0.580793910405405 -0.482148903814865 -0.483599294527027 -0.346132305398649 -0.411866859790541 -0.624667198851351 -0.488960946506757 -0.150260373362162 -0.150260373362162 -0.102356169061486 -0.423900237842162 -0.576718706621622 -0.137272387937162 -0.110975781111486 -0.451314055 -0.170206446115541 -0.133793418028041 -0.612334555337838 -0.528580588628378 -0.481244168783784 -0.421225682635135 -0.30969858442973 -0.113406615200676 -0.49712309452027 -0.599739188513513 0.277032847094595 -0.0201385956339627 -0.106616852472973 0.95157191527027 -0.19929034527027 -0.0543112644344595 0.0603794423243243 0.000551130333648649 0.0063917492222973 -0.103003735385068 -0.0393651329527027 0.0931582084852703 -0.0452617971459459 -0.0475605370925676 -0.0590409769285811 -0.109360475379054 -0.109360475379054 -0.233904301921622 -0.297783042010811 -0.549618035743243 -0.123999642441892 -0.0364555522574324 -0.464713407162162 -0.339236593594595 0.0380448163533784 0.05437294945 -0.16532123129723 -0.162801426291284 -0.548080545540541 -0.277489436540541 -0.329284069648649 -0.205766591281081 -0.341195388702027 -0.501272656351351 -0.315997511263513 -0.065765283327027 -0.0977149989817568 -0.0755717805033784 -0.107616807535135 0.109267027381858 -0.0989172891966216 0.0487321792216216 -0.465419238571622 0.0470174561898649 -0.582990415121622 0.0811356489631757
"12_WALKING_DOWNSTAIRS" 0.0424084916086956 0.11083534373913 -0.425017413478261 -0.959504017391304 -0.94329842826087 -0.935399348043478 0.00631914373913043 0.0629216671304348 -0.498655793478261 -0.362143061643478 -0.47628774326087 -0.337806681456522 -0.278608163891304 -0.517479109130435 -0.365232197456522 0.0972608274652174 0.0972608274652174 0.0655781271934783 -0.32045862629 -0.452449935 0.0483347068913043 0.016749510173913 -0.48739012673913 -0.072311431676087 0.0515123126413043 -0.544461425869565 -0.4223632375 -0.518923134565217 -0.448512990434783 -0.105124972078261 0.0420631251108696 -0.423553971956522 -0.486780424347826 0.281521097391304 -0.018084266865793 -0.10955593226087 0.949861980652174 -0.178702175434783 -0.0561050624630435 0.0621500251717391 -0.0119289154608696 0.00485262425869565 -0.112531564434783 -0.0427336692521739 0.0895434978391304 -0.0264668968652174 -0.0609177195869565 -0.0653239980021739 0.0183139429630435 0.0183139429630435 -0.107091019565217 -0.213351510686957 -0.442831079130435 0.0235049348717391 0.150510001156522 -0.402121221521739 -0.332249174152174 0.0793321823326087 0.234833312645652 -0.00701472271717392 0.00639406888695652 -0.451614324565217 -0.212787743043478 -0.386695904413043 -0.0985623112521739 -0.178856167345652 -0.420631474130435 -0.212767364326087 -0.0548123387391304 0.110212109891304 0.0410165249913043 0.148017269434783 0.078615024478587 0.0769968373 0.0415244209043478 -0.344938419969565 0.113540447665217 -0.458227490826087 0.0658769890173913
"12_WALKING_UPSTAIRS" -0.290149192307692 -0.103818259823077 -0.436697425576923 -0.960246289807692 -0.941378352307692 -0.938071183269231 -0.359856972115385 -0.311328991057692 -0.719336352692308 -0.526659296134615 -0.522949798269231 -0.349614606153846 -0.549999188461539 -0.761195612692308 -0.606412096538462 -0.285844036153846 -0.285844036153846 -0.329827968269231 -0.525686949063462 -0.713406712307692 -0.278929748076923 -0.130175559028846 -0.418599992115385 -0.39060122 -0.335926381307692 -0.750114855961538 -0.5604629635 -0.483918390576923 -0.396095719423077 -0.395285130961538 -0.346565141730769 -0.564435086711538 -0.733130764423077 0.272970338653846 -0.0263574903403846 -0.107339730115385 0.938371473269231 -0.259144202692308 -0.0702503820961538 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.0931234101769231 -0.0411314519307692 0.0898022757730769 -0.0455638872076923 -0.0335406569057692 -0.0653167291865385 -0.229183927115385 -0.229183927115385 -0.432469300961538 -0.316561585961538 -0.674972132307692 -0.321447925192308 -0.168341519859615 -0.560841212692308 -0.420235639230769 -0.105269653898077 -0.217216987155769 -0.385843754230769 -0.333077590961538 -0.687929868653846 -0.331247540442308 -0.380249904980769 -0.323446377115385 -0.426360331538462 -0.604711316153846 -0.406080936346154 -0.158314160701923 -0.351127976519231 -0.224541879673077 -0.290005418653846 -0.00111843704807692 -0.3208844625 0.0842262704980769 -0.594032515192308 -0.107077796403846 -0.714332592115385 0.0978624347986538
"13_STANDING" -0.991020759298246 -0.949422439473684 -0.967538031754386 -0.992232401754386 -0.974681225789474 -0.976827157368421 -0.987636104210526 -0.977704172105263 -0.986926242631579 -0.955577395789474 -0.971721755964912 -0.973436596140351 -0.978465124561404 -0.980982661403509 -0.985177042982456 -0.968519673859649 -0.968519673859649 -0.981865616666667 -0.944980198421053 -0.976197659649123 -0.991817705263158 -0.947179813157895 -0.964048080877193 -0.988185112807018 -0.979412252631579 -0.987871530526316 -0.955818411578947 -0.97142515122807 -0.97553326754386 -0.970445378947368 -0.980621262631579 -0.946857485438596 -0.976467330175439 0.277758431052632 -0.0167891993964912 -0.112124137754386 0.942695296842105 -0.239943146315789 -0.0524856614035088 0.0758630962280702 0.00762035230350877 -0.000704979340543859 -0.0295492164431579 -0.0753205243684211 0.085471246877193 -0.0981199986666667 -0.0412872577807018 -0.053926078122807 -0.971564243157895 -0.971564243157895 -0.98680002754386 -0.95782537245614 -0.983637634912281 -0.989425965614035 -0.959427618245614 -0.97756730122807 0.0328062514403509 -0.0303584248157895 0.087427326231579 -0.988198276666667 -0.977752775438597 -0.98460855877193 0.237964693460702 -0.047896000245614 0.106886230594386 -0.957154108421053 -0.97291308 -0.974394378070175 -0.25106304754386 -0.170676014929825 -0.0652523063612105 -0.972393559473684 0.0936059842982456 -0.981977536491228 0.298745382305263 -0.957488799473684 -0.116504835842105 -0.977197403859649 0.175957474047544
"13_SITTING" -0.989546275306122 -0.938967741632653 -0.938641215510204 -0.981379112653061 -0.951353064693878 -0.930979556938776 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.937935738571429 -0.937935738571429 -0.988813098163265 -0.963940591428571 -0.991414934897959 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.99368217 -0.985908120408163 -0.988612100204082 -0.986714694081633 -0.97827070877551 -0.969451754693878 -0.938529931020408 -0.988332303469388 -0.96426809755102 -0.991219445918367 0.274328499591837 -0.00587732936326531 -0.0972465110836735 0.92557651244898 0.101769752489796 0.0757773858163265 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.957690563673469 -0.957690563673469 -0.989497838979592 -0.951142644081633 -0.992604304489796 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.00935147348163265 0.0253459476734694 0.154652093530612 -0.992678212653061 -0.983914101836735 -0.985261204693878 0.264214260326531 -0.00193284292653061 0.0921106028122449 -0.983218202857143 -0.982456053877551 -0.968384415510204 0.100550894587755 -0.106178686469388 0.013649216527551 -0.956901559653061 0.150538936606122 -0.988348535306122 0.360646362877551 -0.973258277755102 0.00767543343469388 -0.991723741632653 0.191102234
"13_LAYING" -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.957875244677419 -0.975948136290323 -0.959892863709677 -0.98541995 -0.980152342903226 -0.983070657419355 -0.972143470322581 -0.96270462 -0.967350513709677 -0.981404742903226 -0.978854747419355 -0.989801549193548 -0.947944746612903 -0.947944746612903 -0.980066243387097 -0.944687480967742 -0.975113305645161 -0.966960088387097 -0.947462328225806 -0.945852135806452 -0.98707817516129 -0.981394261612903 -0.983670049354839 -0.973446792419355 -0.959944126451613 -0.969797214516129 -0.949431319193548 -0.978044349516129 -0.946133432096774 -0.972798632258065 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.156852206467742 0.656400944354839 0.598884988709677 0.0767774832096774 0.0183441894580645 -0.00988389709596774 -0.00973609968045161 -0.0966250701451613 0.117819614790323 -0.101835573822581 -0.0417744000370968 -0.0648770419677419 -0.960517768225806 -0.960517768225806 -0.985467853870968 -0.944303111935484 -0.98544626483871 -0.974716920483871 -0.965843757258064 -0.966295582741935 -0.262990626162903 0.0363424960967742 0.0764724259225806 -0.985199684354839 -0.980375137419355 -0.980994601935484 0.169895805430645 0.0656536996983871 0.0584183074479032 -0.96946349 -0.968689729193548 -0.969126880322581 -0.101926540451613 -0.042663103 0.14650938193871 -0.959535493548387 0.0815111222612903 -0.980754385967742 0.300750657951613 -0.957681621290323 0.050207734033871 -0.978150814032258 0.0544469963870968
"13_WALKING" -0.247024430032075 0.0774994167418239 -0.200987048592453 -0.957632504150943 -0.93789874163522 -0.919204484528302 -0.269666958364151 -0.135625066846415 -0.45664120109434 -0.445243701213836 -0.302350158949686 -0.298941824377359 -0.433087915295597 -0.439668989490566 -0.421586647163522 -0.222374114745283 -0.222374114745283 -0.216157129674654 -0.304551893842767 -0.428696539034591 -0.238808884842767 0.0453865053566038 -0.229661826187107 -0.290600073900711 -0.11845299351327 -0.489428202704403 -0.484583596352201 -0.314030626120126 -0.38372513163522 -0.361004237421384 -0.231580095571132 -0.417458940358491 -0.473013338286164 0.275391258597484 -0.0204995292856604 -0.113600678484277 0.898156080503145 -0.287854572264151 -0.146954930516289 0.083039050114434 -0.00155984675974843 -0.0141274072937107 -0.0903442385201258 -0.0343149581388679 0.101369228918679 -0.0767795327767296 -0.0469256149477987 -0.0608474478477987 -0.0923265677396226 -0.0923265677396226 -0.24336909667044 -0.190620176801258 -0.423050328591195 -0.273881068661006 0.00144614417710692 -0.273202038951572 -0.363011564679245 -0.0827329613203145 -0.00861125593018868 -0.313182115103145 -0.204813726412579 -0.42276618634088 -0.282743256899371 -0.497982281949686 -0.337521159603836 -0.330401630815723 -0.301659220396855 -0.250420808710692 -0.132905805740252 -0.0552456374773585 -0.0483300799823899 -0.195601771062264 0.0629699138937107 -0.209918189877987 0.0405593041968553 -0.32474778327044 0.148543785828553 -0.427054792559119 0.180542209284277
"13_WALKING_DOWNSTAIRS" -0.0681563626617021 -0.03212524665 -0.158333146191489 -0.952643084042553 -0.92854437106383 -0.893962984042553 -0.0740908045319149 -0.149027773519149 -0.31704660987234 -0.417014161553191 -0.198848161170213 -0.322774082765957 -0.463736674255319 -0.259163248340426 -0.367089485595745 -0.0156098198829787 -0.0156098198829787 -0.0433959844 -0.236762631468085 -0.27649151037234 -0.0680436217021277 -0.0924444167085106 -0.233315176510213 -0.114744976032191 -0.141775116319149 -0.356579475531915 -0.452190386808511 -0.24966032923617 -0.427008254255319 -0.210912766382979 -0.0709893839055319 -0.400560061212766 -0.343094861202128 0.294907553404255 -0.0143723839108511 -0.101993941531915 0.941875619787234 -0.211555112553191 -0.0950820341687234 0.101704538333298 -0.00751868156382979 -0.0252977670276596 -0.122672201757447 -0.0237205719148936 0.111284239655957 -0.0647199842553191 -0.0669414080765958 -0.0512020476 -0.0294634299553191 -0.0294634299553191 -0.127926051502128 -0.102114480531915 -0.323552439276596 -0.0726602663212766 -0.0364535247659574 -0.151178724793617 -0.385554490319149 -0.014212010202766 0.120050767521277 -0.11485155627234 -0.207812348246809 -0.276138039897872 -0.346608657340426 -0.45664123893617 -0.304013848034043 -0.319677124659574 -0.133828886725532 -0.212906662531915 -0.174691860038298 0.0665268394489362 -0.034630804087234 0.0528791880659574 0.0821411398170213 -0.0282156656914894 0.0266434248106383 -0.206121707212766 0.257421061128511 -0.266399903210638 0.207435719
"13_WALKING_UPSTAIRS" -0.296284597454545 0.104470773801818 -0.217210568085455 -0.946441502363636 -0.922054968727273 -0.910271096181818 -0.487325539818182 -0.323333932218182 -0.660921263636364 -0.541066687090909 -0.403572169636364 -0.211805111745455 -0.631037584 -0.678805915818182 -0.550880346909091 -0.326339622181818 -0.326339622181818 -0.451225931090909 -0.415658606181818 -0.669216383090909 -0.266081292363636 0.114656709636364 -0.184842227972182 -0.514337759454545 -0.319400410981818 -0.689235778909091 -0.562911002545455 -0.364283258727273 -0.272525011818182 -0.409065516363636 -0.491090809090909 -0.470770800363636 -0.712261499636364 0.258203939581818 -0.0277392253910909 -0.125767265890909 0.847634313454545 -0.357404501636364 -0.207507170584727 0.0692442067545455 -0.00128009758363636 -0.0254126299290909 -0.13829376226 0.00381966911090909 0.116679563256364 -0.0664817176345455 -0.0453051954036364 -0.0661653916327273 -0.10115350174 -0.10115350174 -0.456190454 -0.237182958116364 -0.631964902181818 -0.382460736363636 -0.0636564765818182 -0.404785239945455 -0.480080060363636 -0.247165637745455 -0.285177288672727 -0.506212135636364 -0.368996179072727 -0.631496434363636 -0.323344232581818 -0.586022409090909 -0.504002904418182 -0.482113007636364 -0.492176104727273 -0.255338945927273 -0.211194498501818 -0.293383223927273 -0.240720823 -0.367522800909091 -0.15090472406 -0.425100006545455 -0.0278380090472727 -0.485477308909091 -0.104131147823636 -0.656088544363636 0.107301253870909
"18_STANDING" -0.992019762739726 -0.95422343630137 -0.961873909178082 -0.994270075205479 -0.981335941917808 -0.976044291369863 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972285545479452 -0.972285545479452 -0.986015285890411 -0.959797118082192 -0.988519665753425 -0.992789068493151 -0.952911994794521 -0.957216177945206 -0.990287933424657 -0.977179032191781 -0.989275839041096 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.973264853561644 -0.986277356712329 -0.95911345739726 -0.988407465205479 0.278458805890411 -0.0166353518150685 -0.108453355945205 0.947573239863014 -0.204206320958904 -0.0485767106575342 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.972607495342466 -0.972607495342466 -0.98596529369863 -0.963006793150685 -0.988685954931507 -0.990409919315068 -0.961239135479452 -0.975772813972603 0.0156695760694521 -0.0437104539219178 -0.017642153260274 -0.989544971232877 -0.975243689589041 -0.986265653561644 0.200295939657534 -0.157432016482192 0.00408966055068493 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.250059300982877 -0.264498462054794 -0.100456190560274 -0.976797646027397 0.0447928488520548 -0.984987073150685 0.361013970013699 -0.972352593013699 -0.212559690808219 -0.988960668767123 0.098540152739726
